product_name,category,discounted_price,actual_price,discount_percentage,rating,rating_count,product_type,id,mean_of_ratings
"INALSA Upright Vacuum Cleaner, 2-in-1,Handheld & Stick for Home & Office Use,800W- with 16KPA Strong Suction & HEPA Filtration|0.8L Dust Tank|Includes Multiple Accessories,(Grey/Black)",Home&Kitchen,2.286,4.495,49%,3.9,326.0,HandheldVacuums,1313,Average
"ROYAL STEP - AMAZON'S BRAND - Portable Electric USB Juice Maker Juicer Bottle Blender Grinder Mixer,4 Blades Rechargeable Bottle with (Multi color) (MULTI)",Home&Kitchen,499.0,2.199,77%,3.1,3.527,Juicers,1314,Average
"Nirdambhay Mini Bag Sealer, 2 in 1 Heat Sealer and Cutter Handheld Sealing Machine Portable Bag Resealer Sealer for Plastic Bags Food Storage Snack Fresh Bag Sealer (Including 2 AA Battery)",Home&Kitchen,429.0,999.0,57%,3.0,617.0,VacuumSealers,1315,Average
Cello Non-Stick Aluminium Sandwich Gas Toaster(Black),Home&Kitchen,299.0,595.0,50%,4.0,314.0,SandwichMakers,1316,Average
Proven® Copper + Mineral RO+UV+UF 10 to 12 Liter RO + UV + TDS ADJUSTER Water Purifier with Copper Charge Technology black & copper Best For Home and Office (Made In India),Home&Kitchen,5.395,19.99,73%,4.4,535.0,WaterFilters&Purifiers,1317,Good
"Morphy Richards Daisy 1000W Dry Iron with American Heritage Non-Stick Coated Soleplate, White",Home&Kitchen,559.0,1.01,45%,4.1,17.325,DryIrons,1318,Good
Wipro Vesta 1200 Watt GD201 Lightweight Automatic Dry Iron| Quick Heat Up| Stylish & Sleek |Anti bacterial German Weilburger Double Coated Soleplate |2 Years Warranty,Home&Kitchen,660.0,1.1,40%,3.6,91.0,DryIrons,1319,Average
"Zuvexa Egg Boiler Poacher Automatic Off Steaming, Cooking, Boiling Double Layer 14 Egg Boiler (Multicolor)…",Home&Kitchen,419.0,999.0,58%,4.4,227.0,EggBoilers,1320,Good
AO Smith HSE-VAS-X-015 Storage 15 Litre Vertical Water Heater (Geyser) White 4 Star,Home&Kitchen,7.349,10.9,33%,4.2,11.957,StorageWaterHeaters,1321,Good
Havells Festiva 1200mm Dust Resistant Ceiling Fan (Gold Mist),Home&Kitchen,2.899,4.005,28%,4.3,7.14,CeilingFans,1322,Good
"INALSA Vaccum Cleaner Handheld 800W High Powerful Motor- Dura Clean with HEPA Filtration & Strong Powerful 16KPA Suction| Lightweight, Compact & Durable Body|Includes Multiple Accessories,(Grey/Black)",Home&Kitchen,1.799,3.295,45%,3.8,687.0,HandheldVacuums,1323,Average
"iBELL SM1515NEW Sandwich Maker with Floating Hinges, 1000Watt, Panini / Grill / Toast (Black)",Home&Kitchen,1.474,4.65,68%,4.1,1.045,SandwichMakers,1324,Good
"Aquaguard Aura RO+UV+UF+Taste Adjuster(MTDS) with Active Copper & Zinc 7L water purifier,8 stages of purification,suitable for borewell,tanker,municipal water(Black) from Eureka Forbes",Home&Kitchen,15.999,24.5,35%,4.0,11.206,WaterFilters&Purifiers,1325,Average
"Havells Instanio 3-Litre 4.5KW Instant Water Heater (Geyser), White Blue",Home&Kitchen,3.645,6.07,40%,4.2,561.0,InstantWaterHeaters,1326,Good
"Milk Frother, Immersion Blender Cordlesss Foam Maker USB Rechargeable Small Mixer Handheld with 2 Stainless Whisks，Wisker for Stirring 3-Speed Adjustable Mini Frother for Cappuccino Latte Coffee Egg",Home&Kitchen,375.0,999.0,62%,3.6,1.988,HandBlenders,1327,Average
"Panasonic SR-WA22H (E) Automatic Rice Cooker, Apple Green, 2.2 Liters",Home&Kitchen,2.976,3.945,25%,4.2,3.74,Rice&PastaCookers,1328,Good
"InstaCuppa Milk Frother for Coffee - Handheld Battery-Operated Electric Milk and Coffee Frother, Stainless Steel Whisk and Stand, Portable Foam Maker for Coffee, Cappuccino, Lattes, and Egg Beaters",Home&Kitchen,1.099,1.499,27%,4.1,4.401,MilkFrothers,1329,Good
"Goodscity Garment Steamer for Clothes, Steam Iron Press - Vertical & Horizontal Steaming up to 22g/min, 1200 Watt, 230 ml Water tank & 30 sec Fast Heating (GC 111)",Home&Kitchen,2.575,6.7,62%,4.2,611.0,SteamIrons,1330,Good
Solidaire 550-Watt Mixer Grinder with 3 Jars (Black) (SLD-550-B),Home&Kitchen,1.649,2.8,41%,3.9,2.162,MixerGrinders,1331,Average
"Amazon Basics 300 W Hand Blender with Stainless Steel Stem for Hot/Cold Blending and In-Built Cord Hook, ISI-Marked, Black",Home&Kitchen,799.0,1.699,53%,4.0,97.0,HandBlenders,1332,Average
Orpat HHB-100E 250-Watt Hand Blender (White),Home&Kitchen,765.0,970.0,21%,4.2,6.055,HandBlenders,1333,Good
"HealthSense Rechargeable Lint Remover for Clothes | Fuzz and Fur Remover | Electric Fabric Shaver, Trimmer for Clothes, Carpet, Sofa, Sweaters, Curtains | One-Year Warranty Included - New-Feel LR350",Home&Kitchen,999.0,1.5,33%,4.2,386.0,LintShavers,1334,Good
"AGARO Classic Portable Yogurt Maker, 1.2L Capacity, Electric, Automatic, Grey and White, Medium (33603)",Home&Kitchen,587.0,1.295,55%,4.1,557.0,YogurtMakers,1335,Good
AGARO Imperial 240-Watt Slow Juicer with Cold Press Technology,Home&Kitchen,12.609,23.999,47%,4.4,2.288,ColdPressJuicers,1336,Good
Wipro Smartlife Super Deluxe Dry Iron- 1000W,Home&Kitchen,699.0,850.0,18%,4.1,1.106,DryIrons,1337,Good
"AmazonBasics Cylinder Bagless Vacuum Cleaner with Power Suction, Low Sound, High Energy Efficiency and 2 Years Warranty (1.5L, Black)",Home&Kitchen,3.799,6.0,37%,4.2,11.935,CanisterVacuums,1338,Good
Crompton IHL 251 1500-Watt Immersion Water Heater with Copper Heating Element and IP 68 Protection,Home&Kitchen,640.0,1.02,37%,4.1,5.059,ImmersionRods,1339,Good
SaiEllin Room Heater For Home 2000 Watts Room Heater For Bedroom | ISI Approved With 1 Year Warranty | For 250 Sq. Feet Blower Heater & Room Heaters Home For Winters,Home&Kitchen,979.0,1.999,51%,3.9,157.0,FanHeaters,1340,Average
"Bajaj Majesty Duetto Gas 6 Ltr Vertical Water Heater ( LPG), White",Home&Kitchen,5.365,7.445,28%,3.9,3.584,InstantWaterHeaters,1341,Average
Black + Decker BD BXIR2201IN 2200-Watt Cord & Cordless Steam Iron (Green),Home&Kitchen,3.199,3.5,9%,4.2,1.899,SteamIrons,1342,Good
"Inalsa Hand Blender| Hand Mixer|Beater - Easy Mix, Powerful 250 Watt Motor | Variable 7 Speed Control | 1 Year Warranty | (White/Red)",Home&Kitchen,979.0,1.395,30%,4.2,15.252,HandMixers,1343,Good
"Longway Blaze 2 Rod Quartz Room Heater (White, Gray, 800 watts)",Home&Kitchen,929.0,2.199,58%,3.7,4.0,ElectricHeaters,1344,Average
"Prestige PWG 07 Wet Grinder, 2L (Multicolor) with Coconut Scraper and Atta Kneader Attachments, 200 Watt",Home&Kitchen,3.71,4.33,14%,3.7,1.662,WetGrinders,1345,Average
"Pigeon Zest Mixer Grinder 3 Speed Control 750 Watt Powerful Copper Motor with 3 Stainless Steel Jars for Dry Grinding, Wet Grinding and Making Chutney and 3 Polycarbonate lids - Blue",Home&Kitchen,2.033,4.295,53%,3.4,422.0,MixerGrinders,1346,Average
"Borosil Volcano 13 Fin Oil Filled Radiator Room Heater, 2900 W, Black",Home&Kitchen,9.495,18.99,50%,4.2,79.0,ElectricHeaters,1347,Good
Crompton Solarium Qube 15-L 5 Star Rated Storage Water Heater (Geyser) with Free Installation and Connection Pipes (White and Black),Home&Kitchen,7.799,12.5,38%,4.0,5.16,StorageWaterHeaters,1348,Average
"Singer Aroma 1.8 Liter Electric Kettle High Grade Stainless Steel with Cool and Touch Body and Cordless Base, 1500 watts, Auto Shut Off with Dry Boiling (Silver/Black)",Home&Kitchen,949.0,2.385,60%,4.1,2.311,ElectricKettles,1349,Good
"Orient Electric Aura Neo Instant 3L Water Heater (Geyser), 5-level Safety Shield, Stainless Steel Tank (White & Turquoise)",Home&Kitchen,2.79,4.89,43%,3.9,588.0,InstantWaterHeaters,1350,Average
Crompton Brio 1000-Watts Dry Iron with Weilburger Coating (Sky Blue and White),Home&Kitchen,645.0,1.1,41%,4.0,3.271,DryIrons,1351,Average
"Butterfly Hero Mixer Grinder, 500W, 3 Jars (Grey)",Home&Kitchen,2.237,3.899,43%,3.9,11.004,MixerGrinders,1352,Average
Racold Eterno Pro 25L Vertical 5 Star Storage Water Heater (Geyser) with free Standard Installation and free Installation Pipes,Home&Kitchen,8.699,16.899,49%,4.2,3.195,StorageWaterHeaters,1353,Good
"LG 1.5 Ton 5 Star AI DUAL Inverter Split AC (Copper, Super Convertible 6-in-1 Cooling, HD Filter with Anti-Virus Protection, 2022 Model, PS-Q19YNZE, White)",Home&Kitchen,42.99,75.99,43%,4.3,3.231,Split-SystemAirConditioners,1354,Good
"Eureka Forbes Aquasure Amrit Twin Cartridge (Pack of 2), White",Home&Kitchen,825.0,825.0,0%,4.0,3.246,WaterPurifierAccessories,1355,Average
Green Tales Heat Seal Mini Food Sealer-Impulse Machine for Sealing Plastic Bags Packaging,Home&Kitchen,161.0,300.0,46%,2.6,24.0,VacuumSealers,1356,Average
SaleOn Instant Coal Heater 500W Charcoal Burner Electric Stove Hot Plate - Mix Colors - Pack of 1 - Only Charcoal Heater,Home&Kitchen,697.0,1.499,54%,3.8,144.0,InductionCooktop,1357,Average
"Sujata Chutney Steel Jar, 400 ml, (White), Stainless Steel",Home&Kitchen,688.0,747.0,8%,4.5,2.28,SmallApplianceParts&Accessories,1358,Good
"KHAITAN AVAANTE KA-2013 1200 Watt 3-Rod Halogen Heater (1200 Watts, Grey)",Home&Kitchen,2.199,3.999,45%,3.5,340.0,HalogenHeaters,1359,Average
Kenstar 2400 Watts 9 Fins Oil Filled Radiator with PTC Fan Heater (BLACK GOLD),Home&Kitchen,6.85,11.99,43%,3.9,144.0,FanHeaters,1360,Average
NEXOMS Instant Heating Water Tap Wall Mounted with 3 Pin Indian Plug (16Amp),Home&Kitchen,2.699,3.799,29%,4.0,727.0,InstantWaterHeaters,1361,Average
"JIALTO Mini Waffle Maker 4 Inch- 350 Watts: Stainless Steel Non-Stick Electric Iron Machine for Individual Belgian Waffles, Pan Cakes, Paninis or Other Snacks - Aqua blue",Home&Kitchen,899.0,1.999,55%,4.0,832.0,WaffleMakers&Irons,1362,Average
"Candes BlowHot All in One Silent Blower Fan Room Heater (ABS Body, White, Brown) 2000 Watts",Home&Kitchen,1.09,2.999,64%,3.5,57.0,FanHeaters,1363,Average
Ionix Jewellery Scale | Weight Scale | Digital Weight Machine | weight machine for gold | Electronic weighing machines for Jewellery 0.01G to 200G Small Weight Machine for Shop - Silver,Home&Kitchen,295.0,599.0,51%,4.0,1.644,DigitalKitchenScales,1364,Average
"Kitchen Kit Electric Kettle, 1.8L Stainless Steel Tea Kettle, Fast Boil Water Warmer with Auto Shut Off and Boil Dry Protection Tech",Home&Kitchen,479.0,1.999,76%,3.4,1.066,Kettle&ToasterSets,1365,Average
Racold Pronto Pro 3Litres 3KW Vertical Instant Water Heater (Geyser),Home&Kitchen,2.949,4.849,39%,4.2,7.968,InstantWaterHeaters,1366,Good
ESN 999 Supreme Quality 1500W Immersion Water Heater Rod (Black),Home&Kitchen,335.0,510.0,34%,3.8,3.195,ImmersionRods,1367,Average
"Pajaka® South Indian Filter Coffee Maker 200 ML 2-4 Cup / Mugs / Glass | Madras Kaapi/ Kappi Drip Decoction Maker / Makers / Brewer / Pot or Drip / Dripper Made of Stainless Steel | Non-Electric Machine / Appliances / Utensils Medium Size for Home and Kitchen, Office, Cefe Traditional Item / Product | Used for making Country /Desi Style French Press Espresso Nespresso Expresso Cappuccino Instant Black Coffee | Best flavoured with Grounded Arabica Roasted Crushed Grind Coffee Beans",Home&Kitchen,293.0,499.0,41%,4.1,1.456,DripCoffeeMachines,1368,Good
"Saiyam Stainless Steel Espresso Maker Stovetop Coffee Percolator Italian Coffee Maker Moka Pot (4 Cup - 200 ml, Silver)",Home&Kitchen,599.0,1.299,54%,4.2,590.0,StovetopEspressoPots,1369,Good
KONVIO NEER 10 Inch Spun Filter (PP SPUN) Cartridge Compatible for 10 Inch Pre-Filter Housing of Water Purifier | Pack of 4 Spun,Home&Kitchen,499.0,999.0,50%,4.3,1.436,WaterPurifierAccessories,1370,Good
"Havells Glydo 1000 watt Dry Iron With American Heritage Non Stick Sole Plate, Aerodynamic Design, Easy Grip Temperature Knob & 2 years Warranty. (Charcoal Blue)",Home&Kitchen,849.0,1.19,29%,4.2,4.184,DryIrons,1371,Good
"Raffles Premium Stainless Steel South Indian Coffee Filter/Drip Coffee Maker, 2-3 Cups, 150 ml",Home&Kitchen,249.0,400.0,38%,4.1,693.0,DripCoffeeMachines,1372,Good
IONIX Activated Carbon Faucet Water Filters Universal Interface Home Kitchen Faucet Tap Water | Tap filter Multilayer | Clean Purifier Filter Cartridge Five Layer Water Filter-Pack of 1,Home&Kitchen,185.0,599.0,69%,3.9,1.306,WaterPurifierAccessories,1373,Average
"KNYUC MART Mini Electric Handy Room Heater Compact Plug-in, The Wall Outlet 400 Watts, Handy Air Warmer Blower Adjustable Timer Digital Display",Home&Kitchen,778.0,999.0,22%,3.3,8.0,FanHeaters,1374,Average
INKULTURE Stainless_Steel Measuring Cups & Spoon Combo for Dry or Liquid/Kitchen Gadgets for Cooking & Baking Cakes/Measuring Cup Set Combo with Handles (Set of 4 Cups & 4 Spoons),Home&Kitchen,279.0,699.0,60%,4.3,2.326,MeasuringSpoons,1375,Good
"Macmillan Aquafresh 5 Micron PS-05 10"" in PP Spun Filter Candle Set for All Type RO Water Purifier 10 inch (4)",Home&Kitchen,215.0,1.499,86%,3.9,1.004,WaterPurifierAccessories,1376,Average
"Havells D'zire 1000 watt Dry Iron With American Heritage Sole Plate, Aerodynamic Design, Easy Grip Temperature Knob & 2 years Warranty. (Mint)",Home&Kitchen,889.0,1.295,31%,4.3,6.4,DryIrons,1377,Good
TE™ Instant Electric Heating Hot and Cold Water Geyser Tap Water with Digital Display (White),Home&Kitchen,1.449,4.999,71%,3.6,63.0,InstantWaterHeaters,1378,Average
"ZIGMA WinoteK WinoteK Sun Instant Water Geyser, Water Heater, Portable Water Heater, Geysers Made of First Class ABS Plastic, automatic Reset Model, AE10-3 W (Yellow)",Home&Kitchen,1.19,2.55,53%,3.8,1.181,InstantWaterHeaters,1379,Average
KENT 11054 Alkaline Water Filter Pitcher 3.5 L | Chemical-Free Water with Balanced pH Levels 8.0 to 9.5 | Solves Acidity Issue | Equipped with Carbon and Sediment Filter - Grey,Home&Kitchen,1.799,1.95,8%,3.9,1.888,WaterFilters&Purifiers,1380,Average
"Sujata Dynamix DX Mixer Grinder, 900W, 3 Jars (White)",Home&Kitchen,6.12,8.478,28%,4.6,6.55,MixerGrinders,1381,Good
Lifelong LLMG74 750 Watt Mixer Grinder with 3 Jars (White and Grey),Home&Kitchen,1.799,3.299,45%,3.8,1.846,MixerGrinders,1382,Average
"TTK Prestige Limited Orion Mixer Grinder 500 Watts, 3 Jars (1200ml, 1000ml, 500ml) (Red)",Home&Kitchen,2.199,3.895,44%,3.9,1.085,MixerGrinders,1383,Average
"AGARO Regal Electric Rice Cooker, 3L Ceramic Inner Bowl, Cooks Up to 600 Gms Raw Rice, SS Steamer, Preset Cooking Functions, Preset Timer, Keep Warm Function, LED Display, Black",Home&Kitchen,3.685,5.495,33%,4.1,290.0,Rice&PastaCookers,1384,Good
VAPJA® Portable Mini Juicer Cup Blender USB Rechargeable with 4 Blades for Shakes and Smoothies Fruits Vegetables Juice Maker Grinder Mixer Strong Cutting Bottle Sports Travel Outdoors Gym (BOTTLE),Home&Kitchen,649.0,999.0,35%,3.6,4.0,JuicerMixerGrinders,1385,Average
"Philips HD6975/00 25 Litre Digital Oven Toaster Grill, Grey, 25 liter",Home&Kitchen,8.599,8.995,4%,4.4,9.734,OvenToasterGrills,1386,Good
"Usha EI 3710 Heavy Weight 1000-Watt Dry Iron with Golden American Heritage Soleplate, 1.75 Kg(White)",Home&Kitchen,1.11,1.599,31%,4.3,4.022,DryIrons,1387,Good
Campfire Spring Chef Prolix Instant Portable Water Heater Geyser 1Ltr. for Use Home Stainless Steel Baking Rack | Restaurant | Office | Labs | Clinics | Saloon | with Installation Kit (With MCB),Home&Kitchen,1.499,3.5,57%,4.7,2.591,InstantWaterHeaters,1388,Good
Themisto TH-WS20 Digital Kitchen Weighing Scale Stainless Steel (5Kg),Home&Kitchen,759.0,1.999,62%,4.3,532.0,DigitalKitchenScales,1389,Good
"FYA Handheld Vacuum Cleaner Cordless, Wireless Hand Vacuum&Air Blower 2-in-1, Mini Portable Car Vacuum Cleaner with Powerful Suction, USB Rechargeable Vacuum for Pet Hair, Home and Car",Home&Kitchen,2.669,3.199,17%,3.9,260.0,HandheldVacuums,1390,Average
"Lifelong LLSM120G Sandwich Griller , Classic Pro 750 W Sandwich Maker with 4 Slice Non-Stick Fixed Plates for Sandwiches at Home with 1 Year Warranty (Black)",Home&Kitchen,929.0,1.3,29%,3.9,1.672,SandwichMakers,1391,Average
"Kuber Industries Nylon Mesh Laundry Basket|Sturdy Material & Durable Handles|Netted Lightweight Laundry Bag, Size 36 x 36 x 58, Capicity 30 Ltr (Pink)",Home&Kitchen,199.0,399.0,50%,3.7,7.945,LaundryBaskets,1392,Average
"Bulfyss Plastic Sticky Lint Roller Hair Remover Cleaner Set of 5 Rolls 150 Sheets, 30 Sheets Each roll Lint Roller Remover for Clothes, Furniture, Carpet, Dog Fur, Sweater, Dust & Dirt",Home&Kitchen,279.0,599.0,53%,3.5,1.367,LintShavers,1393,Average
"T TOPLINE 180 W Electric Hand Mixer,Hand Blender , Egg Beater, Cake maker , Beater Cream Mix, Food Blender, Beater for Whipping Cream Beater for Cake With 7 -Speed with spatula and oil brush",Home&Kitchen,549.0,999.0,45%,4.0,1.313,HandBlenders,1394,Average
Empty Mist Trigger Plastic Spray Bottle for Multi use 200ml Pack of 2,Home&Kitchen,85.0,199.0,57%,4.1,212.0,SprayBottles,1395,Good
LONAXA Mini Travel Rechargeable Fruit Juicer - USB Electric Fruit & Vegetable Juice Blender/Grinder for Home and Office Use (Multicolor)…,Home&Kitchen,499.0,1.299,62%,3.9,65.0,JuicerMixerGrinders,1396,Average
"SUJATA Powermatic Plus, Juicer Mixer Grinder, 900 Watts, 2 Jars (White)",Home&Kitchen,5.865,7.776,25%,4.4,2.737,JuicerMixerGrinders,1397,Good
"AGARO Royal Double Layered Kettle, 1.5 Litres, Double Layered Cool Touch , Dry Boiling Protection, Black",Home&Kitchen,1.26,2.299,45%,4.3,55.0,ElectricKettles,1398,Good
"Cafe JEI French Press Coffee and Tea Maker 600ml with 4 Level Filtration System, Heat Resistant Borosilicate Glass (Black, 600ml)",Home&Kitchen,1.099,1.5,27%,4.5,1.065,CoffeePresses,1399,Good
Borosil Prime Grill Sandwich Maker (Grey),Home&Kitchen,1.928,2.59,26%,4.0,2.377,SandwichMakers,1400,Average
"Candes 10 Litre Perfecto 5 Star Rated Automatic Instant Storage Electric Water Heater with Special Metal Body Anti Rust Coating With Installation Kit, 2KW Geyser (Ivory)",Home&Kitchen,3.249,6.299,48%,3.9,2.569,StorageWaterHeaters,1401,Average
"Prestige PSMFB 800 Watt Sandwich Toaster with Fixed Plates, Black",Home&Kitchen,1.199,1.795,33%,4.2,5.967,SandwichMakers,1402,Good
iBELL MPK120L Premium Stainless Steel Multi Purpose Kettle/Cooker with Inner Pot 1.2 Litre (Silver),Home&Kitchen,1.456,3.19,54%,4.1,1.776,ElectricKettles,1403,Good
Maharaja Whiteline Odacio Plus 550-Watt Juicer Mixer Grinder with 3 Jars (Black/Silver),Home&Kitchen,3.349,4.799,30%,3.7,4.2,JuicerMixerGrinders,1404,Average
"Shakti Technology S3 High Pressure Car Washer Machine 1800 Watts and Pressure 120 Bar for Cleaning Car, Bike & Home",Home&Kitchen,4.899,8.999,46%,4.1,297.0,"PressureWashers,Steam&WindowCleaners",1405,Good
"Cello Quick Boil Popular Electric Kettle 1 Litre 1200 Watts | Stainless Steel body | Boiler for Water, Silver",Home&Kitchen,1.199,1.899,37%,4.2,3.858,Kettle&ToasterSets,1406,Good
"AGARO Glory Cool Mist Ultrasonic Humidifier, 4.5Litres, For Large Area, Room, Home, Office, Adjustable Mist Output, Ceramic Ball Filter, Ultra Quiet, 360° Rotatable Nozzle, Auto Shut Off, Grey",Home&Kitchen,3.29,5.799,43%,4.3,168.0,Humidifiers,1407,Good
Wolpin 1 Lint Roller with 60 Sheets Remove Clothes Lint Dog Hair Dust (19 x 13 cm) Orange,Home&Kitchen,179.0,799.0,78%,3.6,101.0,LintShavers,1408,Average
Abode Kitchen Essential Measuring Cup & Spoon for Spices | for Cooking and Baking Cake | Multipurpose Tablespoon Cups with Ring Holder | (Black),Home&Kitchen,149.0,300.0,50%,4.1,4.074,MeasuringSpoons,1409,Good
"Sujata Supermix, Mixer Grinder, 900 Watts, 3 Jars (White)",Home&Kitchen,5.49,7.2,24%,4.5,1.408,MixerGrinders,1410,Good
"CARDEX Digital Kitchen Weighing Machine Multipurpose Electronic Weight Scale With Back Lite LCD Display for Measuring Food, Cake, Vegetable, Fruit (KITCHEN SCALE)",Home&Kitchen,379.0,389.0,3%,4.2,3.739,DigitalKitchenScales,1411,Good
"V-Guard Zenora RO+UF+MB Water Purifier | Suitable for water with TDS up to 2000 ppm | 8 Stage Purification with World-class RO Membrane and Advanced UF Membrane | Free PAN India Installation & 1-Year Comprehensive Warranty | 7 Litre, Black",Home&Kitchen,8.699,13.049,33%,4.3,5.891,WaterFilters&Purifiers,1412,Good
"Bajaj Rex DLX 750 W 4 Jars Mixer Grinder, White and Blue",Home&Kitchen,3.041,5.999,49%,4.0,777.0,MixerGrinders,1413,Average
KENT 16051 Hand Blender 300 W | 5 Variable Speed Control | Multiple Beaters & Dough Hooks | Turbo Function,Home&Kitchen,1.745,2.4,27%,4.2,14.16,HandBlenders,1414,Good
Prestige PIC 15.0+ 1900-Watt Induction Cooktop (Black),Home&Kitchen,3.18,5.295,40%,4.2,6.919,InductionCooktop,1415,Good
"Aqua d pure Active Copper 12-L RO+UV Water Filter Purifier for Home, Kitchen Fully Automatic UF+TDS Controller",Home&Kitchen,4.999,24.999,80%,4.5,287.0,WaterFilters&Purifiers,1416,Good
"PrettyKrafts Laundry Square Shape Basket Bag/Foldable/Multipurpose/Carry Handles/Slanting Lid for Home, Cloth Storage,(Single) Jute Grey",Home&Kitchen,390.0,799.0,51%,3.8,287.0,LaundryBaskets,1417,Average
Libra Roti Maker Electric Automatic | chapati Maker Electric Automatic | roti Maker Machine with 900 Watts for Making Roti/Chapati/Parathas - Stainless Steel,Home&Kitchen,1.999,2.999,33%,4.4,388.0,RotiMakers,1418,Good
"Glen 3 in 1 Electric Multi Cooker - Steam, Cook & Egg Boiler with 350 W (SA 3035MC) - 350 Watts",Home&Kitchen,1.624,2.495,35%,4.1,827.0,EggBoilers,1419,Good
Dynore Stainless Steel Set of 4 Measuring Cup and 4 Measuring Spoon,Home&Kitchen,184.0,450.0,59%,4.2,4.971,MeasuringSpoons,1420,Good
"Lint Remover For Clothes With 1 Year Warranty Fabric Shaver Lint Shaver for Woolen Clothes Blanket Jackets Stainless Steel Blades,Bedding, Clothes and Furniture Best Remover for Fabrics Portable Lint Shavers (White Orange)",Home&Kitchen,445.0,999.0,55%,4.3,229.0,LintShavers,1421,Good
